name,mscf,yearmonth,year,month,x,y
Bayelsa,3312013.57,2016-10,2016,10,6.080417668,4.766315393
Bayelsa,5743303.218,2016-11,2016,11,6.080417668,4.766315393
Bayelsa,2909776.654,2016-12,2016,12,6.080417668,4.766315393
Bayelsa,2668599.049,2017-01,2017,01,6.080417668,4.766315393
Bayelsa,1951334.346,2017-02,2017,02,6.080417668,4.766315393
Bayelsa,2264768.44,2017-03,2017,03,6.080417668,4.766315393
Bayelsa,2193709.176,2017-04,2017,04,6.080417668,4.766315393
Bayelsa,3759617.425,2017-05,2017,05,6.080417668,4.766315393
Bayelsa,5243834.569,2017-06,2017,06,6.080417668,4.766315393
Bayelsa,1992340.839,2017-07,2017,07,6.080417668,4.766315393
Bayelsa,1631802.471,2017-08,2017,08,6.080417668,4.766315393
Bayelsa,1774759.902,2017-09,2017,09,6.080417668,4.766315393
Bayelsa,2844265.476,2017-10,2017,10,6.080417668,4.766315393
Bayelsa,3756442.382,2017-11,2017,11,6.080417668,4.766315393
Bayelsa,3200297.882,2017-12,2017,12,6.080417668,4.766315393
Bayelsa,3740264.059,2018-01,2018,01,6.080417668,4.766315393
Bayelsa,3080625.393,2018-02,2018,02,6.080417668,4.766315393
Bayelsa,3437896.371,2018-03,2018,03,6.080417668,4.766315393
Bayelsa,3833471.636,2018-04,2018,04,6.080417668,4.766315393
Bayelsa,3055713.199,2018-05,2018,05,6.080417668,4.766315393
Bayelsa,3314630.771,2018-06,2018,06,6.080417668,4.766315393
Bayelsa,2663725.378,2018-07,2018,07,6.080417668,4.766315393
Bayelsa,3126710.324,2018-08,2018,08,6.080417668,4.766315393
Bayelsa,3566591.224,2018-09,2018,09,6.080417668,4.766315393
Bayelsa,3818320.386,2018-10,2018,10,6.080417668,4.766315393
Bayelsa,4717110.572,2018-11,2018,11,6.080417668,4.766315393
Bayelsa,3925233.309,2018-12,2018,12,6.080417668,4.766315393
Bayelsa,3702518.347,2019-01,2019,01,6.080417668,4.766315393
Bayelsa,3184700.712,2019-02,2019,02,6.080417668,4.766315393
Bayelsa,3281534.599,2019-03,2019,03,6.080417668,4.766315393
Bayelsa,3277170.934,2019-04,2019,04,6.080417668,4.766315393
Bayelsa,4197967.944,2019-05,2019,05,6.080417668,4.766315393
Bayelsa,3891237.592,2019-06,2019,06,6.080417668,4.766315393
Bayelsa,3023498.417,2019-07,2019,07,6.080417668,4.766315393
Bayelsa,2837773.829,2019-08,2019,08,6.080417668,4.766315393
Bayelsa,2594265.288,2019-09,2019,09,6.080417668,4.766315393
Bayelsa,3733705.062,2019-10,2019,10,6.080417668,4.766315393
Bayelsa,3651240.978,2019-11,2019,11,6.080417668,4.766315393
Bayelsa,5671716.194,2019-12,2019,12,6.080417668,4.766315393
Bayelsa,5150081.001,2020-01,2020,01,6.080417668,4.766315393
Bayelsa,3281551.42,2020-02,2020,02,6.080417668,4.766315393
Bayelsa,4366921.53,2020-03,2020,03,6.080417668,4.766315393
Bayelsa,4756272.239,2020-04,2020,04,6.080417668,4.766315393
Bayelsa,5585885.815,2020-05,2020,05,6.080417668,4.766315393
Bayelsa,3116784.527,2020-06,2020,06,6.080417668,4.766315393
Bayelsa,888072.6646,2020-07,2020,07,6.080417668,4.766315393
Bayelsa,1935502.95,2020-08,2020,08,6.080417668,4.766315393
Bayelsa,541075.4489,2020-09,2020,09,6.080417668,4.766315393
Bayelsa,2528185.861,2020-10,2020,10,6.080417668,4.766315393
Bayelsa,1917136.114,2020-11,2020,11,6.080417668,4.766315393
Bayelsa,2687886.341,2020-12,2020,12,6.080417668,4.766315393
Bayelsa,3994453.469,2021-01,2021,01,6.080417668,4.766315393
Bayelsa,2239356.443,2021-02,2021,02,6.080417668,4.766315393
Bayelsa,1495690.12,2021-03,2021,03,6.080417668,4.766315393
Bayelsa,1574044.733,2021-04,2021,04,6.080417668,4.766315393
Bayelsa,732909.6544,2021-05,2021,05,6.080417668,4.766315393
Bayelsa,1547637.547,2021-06,2021,06,6.080417668,4.766315393
Bayelsa,1133259.321,2021-07,2021,07,6.080417668,4.766315393
Bayelsa,819455.1562,2021-08,2021,08,6.080417668,4.766315393
Bayelsa,805167.8076,2021-09,2021,09,6.080417668,4.766315393
Bayelsa,916283.473,2021-10,2021,10,6.080417668,4.766315393
Bayelsa,2729126.867,2021-11,2021,11,6.080417668,4.766315393
Bayelsa,2807120.648,2021-12,2021,12,6.080417668,4.766315393
Bayelsa,2878611.545,2022-01,2022,01,6.080417668,4.766315393
Bayelsa,3180321.22,2022-02,2022,02,6.080417668,4.766315393
Bayelsa,1145217.497,2022-03,2022,03,6.080417668,4.766315393
Bayelsa,377218.2791,2022-04,2022,04,6.080417668,4.766315393
Bayelsa,628061.6821,2022-05,2022,05,6.080417668,4.766315393
Bayelsa,324984.0278,2022-06,2022,06,6.080417668,4.766315393
Bayelsa,456710.758,2022-07,2022,07,6.080417668,4.766315393
Bayelsa,632722.4253,2022-08,2022,08,6.080417668,4.766315393
Bayelsa,731738.6134,2022-09,2022,09,6.080417668,4.766315393
Bayelsa,1261723.208,2022-10,2022,10,6.080417668,4.766315393
Bayelsa,2279721.324,2022-11,2022,11,6.080417668,4.766315393
Bayelsa,1373427.721,2022-12,2022,12,6.080417668,4.766315393
Bayelsa,1307652.318,2023-01,2023,01,6.080417668,4.766315393
Bayelsa,996994.9748,2023-02,2023,02,6.080417668,4.766315393
Bayelsa,619416.4846,2023-03,2023,03,6.080417668,4.766315393
Bayelsa,309636.355,2023-04,2023,04,6.080417668,4.766315393
Bayelsa,885004.8456,2023-05,2023,05,6.080417668,4.766315393
Bayelsa,577208.8784,2023-06,2023,06,6.080417668,4.766315393
Bayelsa,483794.0259,2023-07,2023,07,6.080417668,4.766315393
Bayelsa,566444.4093,2023-08,2023,08,6.080417668,4.766315393
Bayelsa,1302353.728,2023-09,2023,09,6.080417668,4.766315393
Bayelsa,1451244.621,2023-10,2023,10,6.080417668,4.766315393
Delta,3645844.418,2012-03,2012,03,5.936929598,5.704898235
